"word","mean_percentile","n_sources","sources","mean_raw_concreteness","gloss_english","tier","selected"
"silla",0.966901483599487,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.5745,"chair","core",TRUE
"vodka",0.966223754519298,2,"Davis2005a;Duchon2013",6.484,NA,"core",TRUE
"escorpión",0.964826357969724,1,"Guasch2016",6.7,"scorpion","core",TRUE
"faro",0.964826357969724,1,"Guasch2016",6.7,"lighthouse","core",TRUE
"útero",0.964826357969724,1,"Guasch2016",6.7,"uterus","core",TRUE
"Jabalí",0.964285714285714,1,"Ferre2012",8.36,NA,"core",TRUE
"acordeón",0.963785046728972,1,"Diez-Alamo2018a",6.55,"accordion","core",TRUE
"esmeralda",0.963785046728972,1,"Diez-Alamo2018a",6.55,"emerald","core",TRUE
"cuchillo",0.962736312847118,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.563,"knife","core",TRUE
"mantequilla",0.961628960414727,2,"Davis2005a;Duchon2013",6.435,NA,"core",TRUE
"bolígrafo",0.960941649941303,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.51,"pen","core",TRUE
"ferrocarril",0.96064139941691,1,"Hinojosa2016a",6.4,NA,"core",TRUE
"bufanda",0.95956934862393,2,"Diez-Alamo2018a;Guasch2016",6.615,"scarf","core",TRUE
"jeringuilla",0.959089563824512,2,"Guasch2016;Hinojosa2016a",6.54,"syringe","core",TRUE
"hombro",0.9575311842028,2,"Davis2005a;Duchon2013",6.41,NA,"core",TRUE
"vaca",0.957239275939196,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.49933333333333,"cow","core",TRUE
"hierba",0.956775700934579,1,"Diez-Alamo2018a",6.54,"grass","core",TRUE
"champiñón",0.955921638468388,1,"Guasch2016",6.65,"mushroom","core",TRUE
"ciempiés",0.955921638468388,1,"Guasch2016",6.65,"centipede","core",TRUE
"cuervo",0.955921638468388,1,"Guasch2016",6.65,"crow","core",TRUE
"tobogán",0.955921638468388,1,"Guasch2016",6.65,"slide","core",TRUE
"pollo",0.954315718136467,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.49066666666667,"chicken","core",TRUE
"lápiz",0.954176629914955,3,"Diez-Alamo2018a;Guasch2016;Hinojosa2016a",6.53333333333333,"pencil","core",TRUE
"diabetes",0.9533527696793,1,"Hinojosa2016a",6.38,NA,"core",TRUE
"cocinero",0.952408963937892,2,"Davis2005a;Duchon2013",6.381,NA,"core",TRUE
"reloj",0.952259884654755,2,"Diez-Alamo2018a;Guasch2016",6.585,"clock","core",TRUE
"antorcha",0.951455235059628,2,"Diez-Alamo2018a;Guasch2016",6.605,"torch","core",TRUE
"playa",0.95138451988491,2,"Davis2005a;Duchon2013",6.377,NA,"core",TRUE
"Koala",0.950892857142857,1,"Ferre2012",8.28,NA,"core",TRUE
"Lagartija",0.950892857142857,1,"Ferre2012",8.28,NA,"core",TRUE
"cebolla",0.949897738411563,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.5115,"onion","core",TRUE
"micrófono",0.949108111792292,2,"Davis2005a;Guasch2016",6.502,"microphone","core",TRUE
"ciervo",0.948598130841122,1,"Diez-Alamo2018a",6.52,"deer","core",TRUE
"tomate",0.948303485934883,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.503,"tomato","core",TRUE
"espada",0.947689786331631,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.46066666666667,"sword","core",TRUE
"cráneo",0.947462154942119,1,"Guasch2016",6.6,"skull","core",TRUE
"semana",0.946789725780339,2,"Davis2005a;Duchon2013",6.364,NA,"core",TRUE
"tijeras",0.946228913707443,2,"Diez-Alamo2018a;Guasch2016",6.61,"scissors","core",TRUE
"ardilla",0.945686869947161,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Ferre2012",6.954,"squirrel","core",TRUE
"fotógrafo",0.944609059488468,3,"Davis2005a;Duchon2013;Guasch2016",6.43533333333333,"photographer","core",TRUE
"perro",0.94433902976975,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.442,"dog","core",TRUE
"hotel",0.944282018026315,3,"Davis2005a;Duchon2013;Guasch2016",6.43066666666667,"hotel","core",TRUE
"obispo",0.943760076252606,4,"Davis2005a;Duchon2013;Ferre2012;Guasch2016",6.942,"bishop","core",TRUE
"callejón",0.943716393621394,2,"Davis2005a;Duchon2013",6.356,NA,"core",TRUE
"dedo",0.943272013862174,3,"Davis2005a;Duchon2013;Guasch2016",6.438,"finger","core",TRUE
"baloncesto",0.941868975811897,3,"Davis2005a;Duchon2013;Guasch2016",6.44866666666667,"basketball","core",TRUE
"camión",0.9417048573678,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.4675,"truck","core",TRUE
"avispa",0.941674087266251,1,"Guasch2016",6.57,"wasp","core",TRUE
"metralleta",0.940435887305523,2,"Diez-Alamo2018a;Hinojosa2016a",6.485,"machine gun","core",TRUE
"champán",0.938814012610803,3,"Davis2005a;Duchon2013;Guasch2016",6.39733333333333,"champagne","core",TRUE
"muñón",0.938775510204082,1,"Hinojosa2016a",6.33,NA,"core",TRUE
"calcetines",0.938084112149533,1,"Diez-Alamo2018a",6.51,"socks","core",TRUE
"mano",0.937569729303504,2,"Davis2005a;Duchon2013",6.315,NA,"core",TRUE
"águila",0.93716295220579,2,"Diez-Alamo2018a;Guasch2016",6.605,"eagle","core",TRUE
"sello",0.936381709741551,1,"Davis2005a",6.308,NA,"core",TRUE
"menstruación",0.934995547640249,1,"Guasch2016",6.55,"menstruation","core",TRUE
"ombligo",0.934995547640249,1,"Guasch2016",6.55,"belly button","core",TRUE
"nieve",0.933999379251915,2,"Davis2005a;Duchon2013",6.299,NA,"core",TRUE
"ataúd",0.932990646396712,4,"Davis2005a;Duchon2013;Guasch2016;Hinojosa2016a",6.367,"coffin","core",TRUE
"madre",0.932122797529813,3,"Davis2005a;Duchon2013;Hinojosa2016a",6.318,NA,"core",TRUE
"cena",0.931950491145951,2,"Davis2005a;Duchon2013",6.298,NA,"core",TRUE
"amputación",0.931486880466472,1,"Hinojosa2016a",6.3,NA,"core",TRUE
"pie",0.931311641817394,2,"Guasch2016;Hinojosa2016a",6.465,"foot","core",TRUE
"toalla",0.9308954591653,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.398,"towel","core",TRUE
"Grillo",0.928571428571429,1,"Ferre2012",8.2,NA,"core",TRUE
"sangre",0.927838111983446,4,"Davis2005a;Duchon2013;Guasch2016;Hinojosa2016a",6.376,"blood","core",TRUE
"tigre",0.926401869158878,1,"Diez-Alamo2018a",6.49,"tiger","core",TRUE
"alcalde",0.926316048854552,2,"Davis2005a;Duchon2013",6.283,NA,"core",TRUE
"bofetada",0.926090828138914,1,"Guasch2016",6.5,"slap","core",TRUE
"hielo",0.926090828138914,1,"Guasch2016",6.5,"ice","core",TRUE
"mentón",0.926090828138914,1,"Guasch2016",6.5,"chin","core",TRUE
"cucaracha",0.925655976676385,1,"Hinojosa2016a",6.27,NA,"core",TRUE
"rana",0.925069892407653,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.4275,"frog","core",TRUE
"oso",0.924563081962763,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.382,"bear","core",TRUE
"suicidio",0.923821810082304,3,"Davis2005a;Duchon2013;Guasch2016",6.37866666666667,"suicide","core",TRUE
"cementerio",0.923370367087017,3,"Davis2005a;Duchon2013;Guasch2016",6.346,"cemetery","core",TRUE
"río",0.922730494669116,2,"Davis2005a;Duchon2013",6.271,NA,"core",TRUE
"león",0.922182848595037,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.37666666666667,"lion","core",TRUE
"nieta",0.921638468388246,1,"Guasch2016",6.48,"granddaughter","core",TRUE
"pediatra",0.921638468388246,1,"Guasch2016",6.48,"pediatrician","core",TRUE
"tanatorio",0.921638468388246,1,"Guasch2016",6.48,"morgue","core",TRUE
"petróleo",0.921416916702236,3,"Davis2005a;Duchon2013;Guasch2016",6.33133333333333,"oil","core",TRUE
"roble",0.920560747663551,1,"Diez-Alamo2018a",6.47,"oak","core",TRUE
"linterna",0.920223699869342,2,"Diez-Alamo2018a;Guasch2016",6.585,"flashlight","core",TRUE
"jabón",0.919949066311413,3,"Diez-Alamo2018a;Guasch2016;Hinojosa2016a",6.38333333333333,"soap","core",TRUE
"pelirrojo",0.919825072886297,1,"Hinojosa2016a",6.25,NA,"core",TRUE
"Gacela",0.919642857142857,1,"Ferre2012",8.16,NA,"core",TRUE
"mesa",0.919609505918276,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.385,"table","core",TRUE
"látigo",0.919495844563306,3,"Diez-Alamo2018a;Ferre2012;Guasch2016",7.01,"whip","core",TRUE
"cigarrillo",0.918545948395442,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.462,"cigarette","core",TRUE
"conejo",0.916922842194177,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.36666666666667,"rabbit","core",TRUE
"codo",0.916740872662511,1,"Guasch2016",6.45,"elbow","core",TRUE
"manicomio",0.916740872662511,1,"Guasch2016",6.45,"madhouse","core",TRUE
"navaja",0.916740872662511,1,"Guasch2016",6.45,"knife","core",TRUE
"nariz",0.915948822672354,4,"Davis2005a;Duchon2013;Guasch2016;Hinojosa2016a",6.382,"nose","core",TRUE
"ascensor",0.914719626168224,1,"Diez-Alamo2018a",6.46,"elevator","core",TRUE
"ballena",0.914719626168224,1,"Diez-Alamo2018a",6.46,"whale","core",TRUE
"hidromasaje",0.91399416909621,1,"Hinojosa2016a",6.23,NA,"core",TRUE
"metástasis",0.91399416909621,1,"Hinojosa2016a",6.23,NA,"core",TRUE
"nieto",0.913510498192281,2,"Davis2005a;Duchon2013",6.231,NA,"core",TRUE
"tenedor",0.912941116831532,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.4435,"fork","core",TRUE
"garaje",0.911662835793316,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.36,"garage","core",TRUE
"acero",0.911461610086318,2,"Davis2005a;Duchon2013",6.221,NA,"core",TRUE
"Parchís",0.910714285714286,1,"Ferre2012",8.08,NA,"core",TRUE
"crucifijo",0.910062333036509,1,"Guasch2016",6.41,"crucifix","core",TRUE
"cueva",0.910062333036509,1,"Guasch2016",6.41,"cave","core",TRUE
"libreta",0.910062333036509,1,"Guasch2016",6.41,"book","core",TRUE
"sífilis",0.909620991253644,1,"Hinojosa2016a",6.22,NA,"core",TRUE
"café",0.907554671968191,1,"Davis2005a",6.203,NA,"core",TRUE
"puerta",0.907193169849987,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.379,"door","core",TRUE
"medianoche",0.906866815981747,2,"Davis2005a;Duchon2013",6.199,NA,"core",TRUE
"labio",0.905842371928765,2,"Davis2005a;Duchon2013",6.198,NA,"core",TRUE
"arroz",0.904720558792884,3,"Diez-Alamo2018a;Guasch2016;Hinojosa2016a",6.39,"rice","core",TRUE
"barba",0.904356607930052,3,"Davis2005a;Duchon2013;Hinojosa2016a",6.19866666666667,NA,"core",TRUE
"martes",0.904305705849292,2,"Davis2005a;Duchon2013",6.197,NA,"core",TRUE
"butaca",0.903829029385574,1,"Guasch2016",6.4,"armchair","core",TRUE
"hoguera",0.903829029385574,1,"Guasch2016",6.4,"bonfire","core",TRUE
"hormiguero",0.903829029385574,1,"Guasch2016",6.4,"anthill","core",TRUE
"maletero",0.903829029385574,1,"Guasch2016",6.4,"trunk","core",TRUE
"convento",0.903527198338421,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.34266666666667,"convent","core",TRUE
"tortuga",0.902900238859386,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Ferre2012",6.8385,"turtle","core",TRUE
"blusa",0.902881862667588,2,"Diez-Alamo2018a;Guasch2016",6.45,"blouse","core",TRUE
"riñón",0.90276903976982,2,"Davis2005a;Duchon2013",6.193,NA,"core",TRUE
"diccionario",0.902336424497253,3,"Davis2005a;Duchon2013;Guasch2016",6.29133333333333,"dictionary","core",TRUE
"puñalada",0.902332361516035,1,"Hinojosa2016a",6.2,NA,"core",TRUE
"abuelo",0.902272608571996,3,"Davis2005a;Duchon2013;Ferre2012",6.87,NA,"core",TRUE
"maceta",0.902239549935227,2,"Guasch2016;Hinojosa2016a",6.29,"flower pot","core",TRUE
"minuto",0.901232373690347,2,"Davis2005a;Duchon2013",6.188,NA,"core",TRUE
"mantel",0.900908988773396,2,"Diez-Alamo2018a;Guasch2016",6.465,"tablecloth","core",TRUE
"aeropuerto",0.900534917722195,3,"Davis2005a;Duchon2013;Guasch2016",6.262,"airport","core",TRUE
"teléfono",0.900284986679094,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.2925,"phone","core",TRUE
"bombilla",0.899689791196811,2,"Diez-Alamo2018a;Guasch2016",6.505,"light bulb","core",TRUE
"maíz",0.899540512312647,2,"Diez-Alamo2018a;Guasch2016",6.41,"corn","core",TRUE
"paloma",0.898364485981308,1,"Diez-Alamo2018a",6.42,"dove","core",TRUE
"bebé",0.898241351528346,3,"Davis2005a;Duchon2013;Hinojosa2016a",6.192,NA,"core",TRUE
"alcaldesa",0.897150489759573,1,"Guasch2016",6.38,"mayor","core",TRUE
"gato",0.897150489759573,1,"Guasch2016",6.38,"cat","core",TRUE
"jeringa",0.897150489759573,1,"Guasch2016",6.38,"syringe","core",TRUE
"medusa",0.897150489759573,1,"Guasch2016",6.38,"jellyfish","core",TRUE
"sopa",0.895597931398948,2,"Davis2005a;Duchon2013",6.164,NA,"core",TRUE
"velas",0.895043731778426,1,"Hinojosa2016a",6.18,NA,"core",TRUE
"cenicero",0.893044020106357,2,"Diez-Alamo2018a;Guasch2016",6.515,"ashtray","core",TRUE
"librería",0.892252894033838,1,"Guasch2016",6.36,"bookshop","core",TRUE
"peluca",0.892252894033838,1,"Guasch2016",6.36,"wig","core",TRUE
"piedra",0.892136657819034,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.29933333333333,"stone","core",TRUE
"plata",0.891500155187021,2,"Davis2005a;Duchon2013",6.145,NA,"core",TRUE
"mar",0.890585519616552,3,"Davis2005a;Duchon2013;Hinojosa2016a",6.172,NA,"core",TRUE
"elefante",0.889018691588785,1,"Diez-Alamo2018a",6.41,"elephant","core",TRUE
"trigo",0.889018691588785,1,"Diez-Alamo2018a",6.41,"wheat","core",TRUE
"vagón",0.88780053428317,1,"Guasch2016",6.35,"wagon","core",TRUE
"oruga",0.887755102040816,1,"Hinojosa2016a",6.15,NA,"core",TRUE
"pedo",0.887755102040816,1,"Hinojosa2016a",6.15,NA,"core",TRUE
"yoga",0.887755102040816,1,"Hinojosa2016a",6.15,NA,"core",TRUE
"camisa",0.887068358412951,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.292,"shirt","core",TRUE
"monje",0.885131625766415,3,"Davis2005a;Duchon2013;Guasch2016",6.194,"monk","core",TRUE
"culo",0.88432904681615,2,"Davis2005a;Duchon2013",6.123,NA,"core",TRUE
"tanga",0.884238646482636,1,"Guasch2016",6.33,"thong","core",TRUE
"luna",0.880852771796258,5,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016;Hinojosa2016a",6.2668,"moon","core",TRUE
"hacha",0.880685600985345,2,"Diez-Alamo2018a;Guasch2016",6.425,"ax","core",TRUE
"cabello",0.880231522707035,1,"Guasch2016",6.32,"hair","core",TRUE
"gabardina",0.880231522707035,1,"Guasch2016",6.32,"raincoat","core",TRUE
"incendio",0.880231522707035,1,"Guasch2016",6.32,"fire","core",TRUE
"lágrima",0.880231522707035,1,"Guasch2016",6.32,"tear","core",TRUE
"puño",0.880231522707035,1,"Guasch2016",6.32,"fist","core",TRUE
"embajador",0.880231270604223,2,"Davis2005a;Duchon2013",6.11,NA,"core",TRUE
"basura",0.879721669980119,1,"Davis2005a",6.105,NA,"core",TRUE
"coliflor",0.879672897196262,1,"Diez-Alamo2018a",6.4,"cauliflower","core",TRUE
"sauna",0.879008746355685,1,"Hinojosa2016a",6.12,NA,"core",TRUE
"oxígeno",0.878709808658597,2,"Davis2005a;Duchon2013",6.104,NA,"core",TRUE
"cerveza",0.878194712504431,3,"Davis2005a;Duchon2013;Guasch2016",6.20733333333333,"beer","core",TRUE
"armario",0.87815484537312,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.3045,"cabinet","core",TRUE
"tabaco",0.877685364605615,2,"Davis2005a;Duchon2013",6.097,NA,"core",TRUE
"botón",0.876921763592054,3,"Davis2005a;Duchon2013;Hinojosa2016a",6.11,NA,"core",TRUE
"biblioteca",0.876148698526143,2,"Davis2005a;Duchon2013",6.088,NA,"core",TRUE
"pecho",0.876148698526143,2,"Davis2005a;Duchon2013",6.088,NA,"core",TRUE
"abuela",0.875648263706682,3,"Davis2005a;Duchon2013;Guasch2016",6.14866666666667,"grandmother","core",TRUE
"aguanieve",0.874443455031166,1,"Guasch2016",6.3,"sleet","core",TRUE
"corcho",0.874443455031166,1,"Guasch2016",6.3,"cork","core",TRUE
"algodón",0.873075366367198,2,"Davis2005a;Duchon2013",6.085,NA,"core",TRUE
"universidad",0.873075366367198,2,"Davis2005a;Duchon2013",6.085,NA,"core",TRUE
"padre",0.871538700287725,2,"Davis2005a;Duchon2013",6.079,NA,"core",TRUE
"chalet",0.871470360599529,2,"Diez-Alamo2018a;Guasch2016",6.36,"chalet","core",TRUE
"cocaína",0.87100247573925,3,"Davis2005a;Duchon2013;Guasch2016",6.244,"cocaine","core",TRUE
"camisón",0.870596012849427,2,"Diez-Alamo2018a;Guasch2016",6.29,"nightgown","core",TRUE
"moto",0.870436331255565,1,"Guasch2016",6.29,"bike","core",TRUE
"peluquera",0.870436331255565,1,"Guasch2016",6.29,"hairdresser","core",TRUE
"piscina",0.870262390670554,1,"Hinojosa2016a",6.1,NA,"core",TRUE
"estómago",0.869434989445269,3,"Davis2005a;Diez-Alamo2018a;Guasch2016",6.23533333333333,"stomach","core",TRUE
"pato",0.868759238798477,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Ferre2012",6.637,"duck","core",TRUE
"selva",0.868241503079084,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Hinojosa2016a",6.204,"jungle","core",TRUE
"relámpago",0.867821734710411,3,"Davis2005a;Duchon2013;Guasch2016",6.11666666666667,"lightning","core",TRUE
"rascacielos",0.866822429906542,1,"Diez-Alamo2018a",6.38,"skyscraper","core",TRUE
"centímetro",0.865595554835077,3,"Davis2005a;Duchon2013;Guasch2016",6.11333333333333,"centimeter","core",TRUE
"furgoneta",0.865538735529831,1,"Guasch2016",6.27,"van","core",TRUE
"avión",0.865006636928787,2,"Diez-Alamo2018a;Guasch2016",6.475,"airplane","core",TRUE
"Misil",0.864475337107238,2,"Ferre2012;Guasch2016",7.015,"missile","core",TRUE
"bar",0.864367591916853,2,"Davis2005a;Duchon2013",6.054,NA,"core",TRUE
"vaso",0.86424075638266,2,"Diez-Alamo2018a;Hinojosa2016a",6.17,"glass","core",TRUE
"balneario",0.862798522283866,2,"Guasch2016;Hinojosa2016a",6.175,"spa","core",TRUE
"mezquita",0.862710758898478,2,"Diez-Alamo2018a;Guasch2016",6.36,"mosque","core",TRUE
"mariposa",0.862176184451188,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.23933333333333,"butterfly","core",TRUE
"toro",0.862165656910312,2,"Diez-Alamo2018a;Guasch2016",6.43,"bull","core",TRUE
"recogedor",0.86153161175423,1,"Guasch2016",6.25,"picker","core",TRUE
"oro",0.861294259757908,2,"Davis2005a;Duchon2013",6.045,NA,"core",TRUE
"escritorio",0.860810259047213,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.23666666666667,"desk","core",TRUE
"eructo",0.860058309037901,1,"Hinojosa2016a",6.08,NA,"core",TRUE
"estatua",0.859757593678436,2,"Davis2005a;Duchon2013",6.044,NA,"core",TRUE
"ventanilla",0.858414959928762,1,"Guasch2016",6.23,"window","core",TRUE
"carretera",0.857972418652641,2,"Davis2005a;Duchon2013",6.043,NA,"core",TRUE
"manzana",0.857581985760258,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.2915,"apple","core",TRUE
"bolsillo",0.856804160527528,3,"Davis2005a;Duchon2013;Guasch2016",6.09533333333333,"pocket","core",TRUE
"carbón",0.856699465653337,2,"Davis2005a;Duchon2013",6.042,NA,"core",TRUE
"caballo",0.855987587494735,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.22866666666667,"horse","core",TRUE
"carnicería",0.855298308103295,1,"Guasch2016",6.22,"butchery","core",TRUE
"quemadura",0.855298308103295,1,"Guasch2016",6.22,"burn","core",TRUE
"dormitorio",0.854785254693826,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.235,"bedroom","core",TRUE
"lobo",0.85402944852336,4,"Davis2005a;Duchon2013;Ferre2012;Guasch2016",6.5935,"wolf","core",TRUE
"bocina",0.853113911467901,2,"Davis2005a;Duchon2013",6.034,NA,"core",TRUE
"restaurante",0.853113911467901,2,"Davis2005a;Duchon2013",6.034,NA,"core",TRUE
"cama",0.852756317152715,4,"Davis2005a;Diez-Alamo2018a;Duchon2013;Guasch2016",6.2805,"bed","core",TRUE
"niño",0.852453445518263,3,"Davis2005a;Duchon2013;Guasch2016",6.068,"child","core",TRUE
"gimnasio",0.852181656277827,1,"Guasch2016",6.2,"gym","core",TRUE
"guardería",0.852181656277827,1,"Guasch2016",6.2,"nursery","core",TRUE
"lata",0.852181656277827,1,"Guasch2016",6.2,"can","core",TRUE
"babosa",0.85131195335277,1,"Hinojosa2016a",6.05,NA,"core",TRUE
"pupila",0.85009123176405,2,"Diez-Alamo2018a;Guasch2016",6.4,"pupil","core",TRUE
"sacerdote",0.849528357282466,2,"Davis2005a;Duchon2013",6.03,NA,"core",TRUE
"gripe",0.848503913229484,2,"Davis2005a;Duchon2013",6.029,NA,"core",TRUE
"billetera",0.84772929652716,1,"Guasch2016",6.19,"wallet","core",TRUE
"campesino",0.84772929652716,1,"Guasch2016",6.19,"peasant","core",TRUE
"patinadora",0.84772929652716,1,"Guasch2016",6.19,"skater","core",TRUE
"alfombra",0.845471716672114,3,"Davis2005a;Diez-Alamo2018a;Duchon2013",6.198,"carpet","core",TRUE
"brazo",0.844646913877265,3,"Davis2005a;Duchon2013;Guasch2016",6.096,"arm","core",TRUE
"mochila",0.844614020996302,3,"Davis2005a;Duchon2013;Guasch2016",6.10933333333333,"backpack","core",TRUE
"bastón",0.84431148625594,2,"Diez-Alamo2018a;Guasch2016",6.435,"cane","core",TRUE
"Dromedario",0.84375,1,"Ferre2012",7.76,NA,"core",TRUE
"Mejillón",0.84375,1,"Ferre2012",7.76,NA,"core",TRUE
"percha",0.843457943925234,1,"Diez-Alamo2018a",6.36,"peg","core",TRUE
"tarta",0.843457943925234,1,"Diez-Alamo2018a",6.36,"pie","core",TRUE
"antropólogo",0.842831700801425,1,"Guasch2016",6.18,"anthropologist","core",TRUE
"puñal",0.842831700801425,1,"Guasch2016",6.18,"dagger","core",TRUE
"sudor",0.842831700801425,1,"Guasch2016",6.18,"sweat","core",TRUE
"boca",0.842357248911594,2,"Davis2005a;Duchon2013",6.014,NA,"core",TRUE
"gaviota",0.841872496662216,2,"Diez-Alamo2018a;Ferre2012",7.1,"seagull","core",TRUE
